359.442068328194,0.000359442068,580.572618109025,3.141592653590,-0.570796326795,0.000001000000,0.841470984807,0.000000841471,0.540302305868,0.000001000000,-0.999999999999,0.000000000000,0.540302305868,0.000000540302,-0.841470984808,
359.441972197325,0.000462284493,580.572766725055,-3.141592571686,-0.570796946687,0.000001184965,0.841470649878,0.000000997113,0.540302827489,0.000001229218,-0.999999999999,-0.000000068920,0.540302827489,0.000000722144,-0.841470649879,
359.442011493217,0.000737162546,580.572718262890,-3.141591924705,-0.570796827782,0.000001174623,0.841470714123,0.000000988411,0.540302727434,0.000001568441,-0.999999999999,-0.000000613335,0.540302727433,0.000001363537,-0.841470714123,
359.442118152404,0.001483260396,580.572586722723,-3.141590168614,-0.570796505037,0.000001146552,0.841470888503,0.000000964790,0.540302455854,0.000002489190,-0.999999999995,-0.000002091035,0.540302455849,0.000003104460,-0.841470888501,
359.442325852555,0.002936188952,580.572330565542,-3.141586748863,-0.570795876523,0.000001091889,0.841471228090,0.000000918793,0.540301926977,0.000004282224,-0.999999999978,-0.000004968658,0.540301926961,0.000006494676,-0.841471228076,
359.442668263915,0.005331561016,580.571908252311,-3.141581110908,-0.570794840293,0.000001001775,0.841471787967,0.000000842965,0.540301055019,0.000007238298,-0.999999999927,-0.000009712841,0.540301054972,0.000012083942,-0.841471787911,
359.443179043727,0.008904992692,580.571278243953,-3.141572700216,-0.570793294370,0.000000867355,0.841472623230,0.000000729855,0.540299754168,0.000011648158,-0.999999999791,-0.000016790218,0.540299754043,0.000020422006,-0.841472623062,
359.443891829076,0.013892105214,580.570399001331,-3.141560962275,-0.570791136731,0.000000679782,0.841473789000,0.000000572019,0.540297938572,0.000017802534,-0.999999999486,-0.000026667411,0.540297938279,0.000032058599,-0.841473788578,
359.444840228130,0.020528527170,580.569228985216,-3.141545342600,-0.570788265282,0.000000430222,0.841475340435,0.000000362021,0.540295522321,0.000025992138,-0.999999998870,-0.000039811031,0.540295521696,0.000047543437,-0.841475339493,
359.446057809799,0.029049897130,580.567726656260,-3.141525286742,-0.570784577840,0.000000109855,0.841477332737,0.000000092441,0.540292419426,0.000036507652,-0.999999997727,-0.000056687675,0.540292418193,0.000067426201,-0.841477330828,
359.447578091790,0.039691866680,580.565850474954,-3.141500240302,-0.570779972101,-0.000000290115,0.841479821174,-0.000000244126,0.540288543795,0.000049639726,-0.999999995744,-0.000077763917,0.540288541515,0.000092256542,-0.841479817581,
359.449434527081,0.052690103854,580.563558901591,-3.141469648940,-0.570774345610,-0.000000778461,0.841482861089,-0.000000655062,0.540283809208,0.000065678960,-0.999999992486,-0.000103506305,0.540283805216,0.000122584060,-0.841482854724,
359.451660488796,0.068280296975,580.560810396216,-3.141432958392,-0.570767595723,-0.000001363923,0.841486507924,-0.000001147723,0.540278129282,0.000084915899,-0.999999987365,-0.000134381353,0.540278122610,0.000158958299,-0.841486497195,
359.454289253489,0.086698158885,580.557563418577,-3.141389614487,-0.570759619574,-0.000002055200,0.841490817235,-0.000001729432,0.540271417443,0.000107641023,-0.999999979611,-0.000170855539,0.540271406722,0.000201928735,-0.841490799892,
359.457353982829,0.108179431582,580.553776428065,-3.141339063161,-0.570750314023,-0.000002860947,0.841495844720,-0.000002407475,0.540263586884,0.000134144726,-0.999999968234,-0.000213395289,0.540263570236,0.000252044760,-0.841495817666,
359.460887703700,0.132959891245,580.549407883656,-3.141280750478,-0.570739575619,-0.000003789762,0.841501646238,-0.000003189091,0.540254550530,0.000164717311,-0.999999951990,-0.000262466978,0.540254525430,0.000309855671,-0.841501605312,
359.464923286698,0.161275353662,580.544416243844,-3.141214122649,-0.570727300542,-0.000004850180,0.841508277837,-0.000004081466,0.540244220992,0.000199648969,-0.999999929337,-0.000318536912,0.540244184117,0.000375910650,-0.841508217559,
359.469493423033,0.193361680038,580.538759966568,-3.141138626056,-0.570713384554,-0.000006050662,0.841515795782,-0.000005091728,0.540232510521,0.000239229764,-0.999999898395,-0.000382071328,0.540232457576,0.000450758754,-0.841515709062,
359.474630599838,0.229454783199,580.532397509138,-3.141053707275,-0.570697722939,-0.000007399588,0.841524256585,-0.000006226932,0.540219330958,0.000283749617,-0.999999856895,-0.000453536375,0.540219256474,0.000534948889,-0.841524134392,
359.480367114679,0.269736256310,580.525287328151,-3.140958813099,-0.570680210441,-0.000009056508,0.841533717034,-0.000007621356,0.540204593683,0.000333347016,-0.999999802183,-0.000533398109,0.540204490887,0.000628948082,-0.841533548024,
359.486735286621,0.314098679602,580.517387879413,-3.140853390567,-0.570660741202,-0.000011984998,0.841544234221,-0.000010085906,0.540188209560,0.000387356137,-0.999999731459,-0.000622122478,0.540188070772,0.000732788802,-0.841544004325,
359.493767434368,0.362338995064,580.508657617838,-3.140736886994,-0.570639208690,-0.000017414677,0.841555865568,-0.000014655424,0.540170088873,0.000444844791,-0.999999641730,-0.000720175311,0.540169905901,0.000846359607,-0.841555557544,
